x_m,y_m,along_m,lateral_m,expected_area_m2,mc_se_m2,no_signal_probability,within_5pct,guaranteed_reception,certificate_margin_m
2810.0,-420.00000000000006,1310.0,-420.00000000000006,1012.0005,3.3708699,0.37522084,False,False,-375.6816492197604
2830.0,-420.00000000000006,1330.0,-420.00000000000006,1056.084,3.3384202,0.4126529,False,False,-394.74011916198936
2850.0,-420.00000000000006,1350.0,-420.00000000000006,1098.9797,3.299078,0.45016688,False,False,-413.8246001537816
2870.0,-420.00000000000006,1370.0,-420.00000000000006,1140.6753,3.2534385,0.487759,False,False,-432.9340529138109
2890.0,-420.00000000000006,1390.0,-420.00000000000006,1181.157,3.2022138,0.52542555,False,False,-452.0674915443841
2910.0,-420.00000000000006,1410.0,-420.00000000000006,1220.4172,3.1463525,0.5631634,False,False,-471.2239802287073
2930.0,-420.00000000000006,1430.0,-420.00000000000006,1258.449,3.0869782,0.60096925,False,False,-490.40263016407766
2950.0,-420.00000000000006,1450.0,-420.00000000000006,1295.2457,3.0253193,0.6388363,False,False,-509.60259671212833
2970.0,-420.00000000000006,1470.0,-420.00000000000006,1330.6013,2.954235,0.67661095,False,False,-528.823076748909
2990.0,-420.00000000000006,1490.0,-420.00000000000006,1364.0743,2.859357,0.7139445,False,False,-548.0633061990713
3010.0,-420.00000000000006,1510.0,-420.00000000000006,1395.2407,2.7307699,0.7504424,False,False,-567.3225577397907
3030.0,-420.00000000000006,1530.0,-420.00000000000006,1423.9542,2.569526,0.7858548,False,False,-586.6001386612822
3050.0,-420.00000000000006,1550.0000000000002,-420.00000000000006,1450.139,2.379125,0.8199436,False,False,-605.8953888718908
3070.0,-420.00000000000006,1570.0,-420.00000000000006,1473.3862,2.1536016,0.85195947,False,False,-625.207679036744
3090.0,-420.00000000000006,1590.0,-420.00000000000006,1493.979,1.9033953,0.8816882,False,False,-644.5364088398894
3110.0,-420.00000000000006,1609.9999999999998,-420.00000000000006,1512.0466,1.6355917,0.90889585,False,False,-663.8810053606596
3130.0,-420.00000000000006,1630.0,-420.00000000000006,1527.6084,1.3531343,0.9330727,False,False,-683.2409215557944
3150.0,-420.00000000000006,1650.0000000000002,-420.00000000000006,1540.8508,1.0627828,0.9539516,False,False,-702.6156348395255
3170.0,-420.00000000000006,1670.0,-420.00000000000006,1551.9376,0.7723783,0.97137755,False,False,-722.0046457544763
3190.0,-420.00000000000006,1690.0,-420.00000000000006,1560.8005,0.49165693,0.984934,False,False,-741.4074767268002
3210.0,-420.00000000000006,1709.9999999999998,-420.00000000000006,1567.241,0.23799875,0.99460256,False,False,-760.8236708995025
3230.0,-420.00000000000006,1730.0,-420.00000000000006,1570.5652,0.04698445,0.9994465,False,False,-780.2527910383963
3250.0,-420.00000000000006,1750.0,-420.00000000000006,1570.9557,0.0,1.0,False,False,-799.6944185055421
1250.0,-400.0,-250.0,-400.0,218.09839,2.1648073,0.0,False,True,316.83337558175424
1270.0,-400.0,-229.99999999999997,-400.0,208.47969,2.0751727,0.0,False,True,332.82937960442194
1290.0,-400.0,-210.00000000000003,-400.0,199.2157,1.987718,0.0,False,True,348.6040860436561
1310.0,-400.0,-190.00000000000003,-400.0,190.31813,1.9026407,0.0,False,True,364.1410245038444
1330.0,-400.0,-170.0,-400.0,181.79068,1.8198756,0.0,False,True,379.4223362712604
1350.0,-400.0,-150.0,-400.0,173.63324,1.7392774,0.0,False,True,394.4286691734651
1370.0,-400.0,-130.0,-400.0,165.84721,1.660736,0.0,False,True,409.13907159212107
1390.0,-400.0,-110.0,-400.0,158.44223,1.5843766,0.0,False,True,423.5308883218281
1410.0,-400.0,-90.0,-400.0,151.42856,1.5103503,0.0,False,True,437.5796618906634
1430.0,-400.0,-70.0,-400.0,144.81232,1.4386995,0.0,False,True,451.2590440663094
1450.0,-400.0,-50.0,-400.0,138.60135,1.369535,0.0,False,True,464.5407235661889
1470.0,-400.0,-30.0,-400.0,132.8006,1.3028959,0.0,False,True,477.39437745177236
1490.0,-400.0,-10.0,-400.0,127.41803,1.2389625,0.0,False,True,489.7876552659465
1510.0,-400.0,10.0,-400.0,122.46254,1.1779577,0.0,False,True,501.6862065735882
1530.0,-400.0,30.0,-400.0,117.9386,1.1199503,0.0,False,True,513.0537640365001
1550.0,-400.0,50.0,-400.0,113.85019,1.0650074,0.0,False,True,523.852295270658
1570.0,-400.0,70.0,-400.0,110.20099,1.0131807,0.0,False,True,534.042237194163
1590.0,-400.0,90.0,-400.0,106.994804,0.9645415,0.0,False,True,543.5828260034241
1610.0,-400.0,110.0,-400.0,104.23534,0.9191683,0.0,False,True,552.4325338912349
1630.0,-400.0,130.0,-400.0,101.92555,0.87712663,0.0,False,True,560.5496197304858
1650.0,-400.0,150.0,-400.0,100.06766,0.8384722,0.0,False,True,567.8927948772196
1670.0,-400.0,170.0,-400.0,98.66527,0.8033261,0.0,False,True,565.3737237579853
1690.0,-400.0,190.00000000000003,-400.0,97.72192,0.7718222,0.0,False,True,557.1682034903093
1710.0,-400.0,210.00000000000003,-400.0,97.23943,0.7440393,0.0,False,True,548.2257200769392
1730.0,-400.0,229.99999999999997,-400.0,97.218094,0.7200225,0.0,False,True,538.5891201976268
1750.0,-400.0,250.0,-400.0,97.65786,0.69983685,0.0,False,True,528.3009433971697
1770.0,-400.0,270.0,-400.0,98.560616,0.6835955,0.0,False,True,517.4028595194537
1790.0,-400.0,290.0,-400.0,99.92651,0.6713598,0.0,False,True,505.9352269185749
1810.0,-400.0,310.0,-400.0,101.75465,0.6631541,0.0,False,True,493.93676284480017
1830.0,-400.0,330.0,-400.0,104.043915,0.6590004,0.0,False,True,481.4443135014331
1850.0,-400.0,350.0,-400.0,106.79562,0.6589972,0.0,False,True,468.49270936326747
1870.0,-400.0,370.0,-400.0,110.01041,0.6632097,0.0,False,True,455.11469096698886
1890.0,-400.0,390.0,-400.0,113.68645,0.6716242,0.0,False,True,441.3408910614631
1910.0,-400.0,410.0,-400.0,117.822365,0.6842334,0.0,False,True,427.1998603352125
1930.0,-400.0,430.0,-400.0,122.41738,0.7010335,0.0,False,True,412.71812559895903
1950.0,-400.0,450.0,-400.0,127.47001,0.722012,0.0,False,True,397.9202710603852
1970.0,-400.0,470.00000000000006,-400.0,132.97736,0.7471157,0.0,False,True,382.82903503162095
1990.0,-400.0,490.0,-400.0,138.9347,0.77626216,0.0,False,True,367.4654159652612
2010.0,-400.0,510.00000000000006,-400.0,145.33698,0.8093786,0.0,False,True,351.8487830760479
2030.0,-400.0,530.0,-400.0,152.17924,0.8464076,0.0,False,True,335.9969879586388
2050.0,-400.0,550.0,-400.0,159.45584,0.8872956,0.0,False,True,319.9264745632278
2070.0,-400.0,570.0,-400.0,167.15897,0.93197936,0.0,False,True,303.65238565785256
2090.0,-400.0,590.0,-400.0,175.27979,0.98038876,0.0,False,True,287.1886645121305
2110.0,-400.0,610.0,-400.0,183.81079,1.0325096,0.0,False,True,270.5481510065246
2130.0,-400.0,630.0,-400.0,192.7467,1.0884113,0.0,False,True,253.74267172777456
2150.0,-400.0,650.0,-400.0,202.08272,1.1481782,0.0,False,True,236.78312387631257
2170.0,-400.0,670.0,-400.0,211.81248,1.2118546,0.0,False,True,219.67955300402375
2190.0,-400.0,690.0,-400.0,221.92992,1.2794833,0.0,False,True,202.44122473638342
2210.0,-400.0,710.0,-400.0,232.42944,1.3511174,0.0,False,True,185.07669072482656
2230.0,-400.0,730.0,-400.0,243.30133,1.4266888,0.0,False,True,167.59384913372955
2250.0,-400.0,750.0,-400.0,254.53703,1.5061737,0.0,False,True,149.99999999999997
2270.0,-400.0,770.0,-400.0,266.1313,1.5896311,0.0,False,True,132.30189581859753
2290.0,-400.0,789.9999999999999,-400.0,278.07663,1.6770667,0.0,False,True,114.50578770948489
2310.0,-400.0,810.0,-400.0,290.36456,1.7684283,0.0,False,True,96.61746751445305
2330.0,-400.0,830.0,-400.0,302.98254,1.8635806,0.0,False,True,78.6423061590032
2350.0,-400.0,850.0,-400.0,315.91147,1.9622511,0.0,False,True,60.58528859720319
2370.0,-400.0,869.9999999999999,-400.0,329.13937,2.064315,0.0,False,True,42.451045637874444
2390.0,-400.0,890.0000000000001,-400.0,342.65552,2.1697195,0.0,False,True,24.243882929755657
2410.0,-400.0,910.0,-400.0,356.4496,2.278449,0.0,False,True,5.967807362357025
2430.0,-400.0,930.0,-400.0,370.53113,2.3892865,1.3179058e-05,False,False,-12.373448881389915
2450.0,-400.0,950.0,-400.0,385.16907,2.4861703,0.00022164406,False,False,-30.7764064044152
2470.0,-400.0,969.9999999999999,-400.0,400.86618,2.5478551,0.00097485544,False,False,-49.237818609298934
2490.0,-400.0,990.0,-400.0,418.09125,2.5652385,0.0026346906,False,False,-67.75465346679727
2510.0,-400.0,1010.0,-400.0,437.0613,2.54879,0.0054225232,False,False,-86.32407687577293
2530.0,-400.0,1030.0,-400.0,458.04596,2.5081367,0.009619933,False,False,-104.94343746637091
2550.0,-400.0,1050.0,-400.0,481.81735,2.4504495,0.015971702,False,False,-123.6102527122116
2570.0,-400.0,1070.0,-400.0,508.21158,2.412356,0.024527974,False,False,-142.32219623011804
2590.0,-400.0,1090.0,-400.0,537.46124,2.4117618,0.035683114,False,False,-161.07708615750417
2610.0,-400.0,1110.0,-400.0,569.7114,2.4723754,0.049838025,False,False,-179.8728745080972
2630.0,-400.0,1130.0,-400.0,604.88525,2.612531,0.06726058,False,False,-198.70763741623006
2650.0,-400.0,1150.0,-400.0,642.72546,2.830614,0.08805003,False,False,-217.57956618859225
2670.0,-400.0,1170.0,-400.0,683.3642,3.1078424,0.11271472,False,False,-236.48695909014762
2690.0,-400.0,1190.0,-400.0,726.65955,3.382381,0.14119688,False,False,-255.42821379798542
2710.0,-400.0,1210.0,-400.0,773.7389,3.5511055,0.17458266,False,False,-274.40182046323207
2730.0,-400.0,1230.0,-400.0,823.44775,3.5654464,0.2115618,False,False,-293.4063553268941
2750.0,-400.0,1250.0,-400.0,872.27893,3.5600502,0.2488702,False,False,-312.4404748406688
2770.0,-400.0,1270.0,-400.0,919.95337,3.5464456,0.28627062,False,False,-331.50291024841556
2790.0,-400.0,1290.0,-400.0,966.4405,3.5244937,0.3237582,False,False,-350.5924625881783
2810.0,-400.0,1310.0,-400.0,1011.71155,3.494117,0.36132902,False,False,-369.70799807842246
2830.0,-400.0,1330.0,-400.0,1055.7478,3.455528,0.398979,False,False,-388.84844385555635
2850.0,-400.0,1350.0,-400.0,1098.5359,3.4091473,0.43670452,False,False,-408.0127840328725
2870.0,-400.0,1370.0,-400.0,1140.0619,3.3554854,0.4745022,False,False,-427.20005605381067
2890.0,-400.0,1390.0,-400.0,1180.3164,3.2952383,0.51236844,False,False,-446.4093473149294
2910.0,-400.0,1410.0,-400.0,1219.2921,3.2292855,0.5503004,False,False,-465.63979203622876
2930.0,-400.0,1430.0,-400.0,1256.9885,3.1588418,0.58829504,False,False,-484.89056835849027
2950.0,-400.0,1450.0,-400.0,1293.4109,3.0854874,0.6263497,False,False,-504.1608956491325
2970.0,-400.0,1470.0,-400.0,1328.4421,3.00599,0.6643733,False,False,-523.450031999737
2990.0,-400.0,1490.0,-400.0,1361.6826,2.9072714,0.7020566,False,False,-542.7572718998929
3010.0,-400.0,1510.0,-400.0,1392.7163,2.7788308,0.739015,False,False,-562.0819440733574
3030.0,-400.0,1530.0,-400.0,1421.2927,2.6177142,0.7749313,False,False,-581.4234094637656
3050.0,-400.0,1550.0000000000002,-400.0,1447.3978,2.4287663,0.8096045,False,False,-600.7810593582122
3070.0,-400.0,1570.0,-400.0,1470.7043,2.2080927,0.8424337,False,False,-620.1543136380559
3090.0,-400.0,1590.0,-400.0,1491.2852,1.9605906,0.87294185,False,False,-639.5426191471818
3110.0,-400.0,1609.9999999999998,-400.0,1509.4441,1.6968136,0.9010373,False,False,-658.9454481688059
3130.0,-400.0,1630.0,-400.0,1525.1257,1.4182334,0.92622113,False,False,-678.3622970026465
3150.0,-400.0,1650.0000000000002,-400.0,1538.5046,1.1308718,0.9481224,False,False,-697.7926846349645
3170.0,-400.0,1670.0,-400.0,1549.771,0.84201485,0.96661854,False,False,-717.2361514946043
3190.0,-400.0,1690.0,-400.0,1558.964,0.560638,0.98140633,False,False,-736.6922582887275
3210.0,-400.0,1709.9999999999998,-400.0,1565.8787,0.30059758,0.99224424,False,False,-756.160584912439
3230.0,-400.0,1730.0,-400.0,1570.029,0.09009974,0.99862355,False,False,-775.6407294269865
3250.0,-400.0,1750.0,-400.0,1570.9557,0.0,1.0,False,False,-795.1323071016245
1250.0,-380.00000000000006,-250.0,-380.00000000000006,219.8641,2.2016103,0.0,False,True,328.5037781641047
1270.0,-380.00000000000006,-229.99999999999997,-380.00000000000006,209.76657,2.107866,0.0,False,True,344.7846339256977
1290.0,-380.00000000000006,-210.00000000000003,-380.00000000000006,200.0351,2.0162501,0.0,False,True,360.8543390275719
1310.0,-380.00000000000006,-190.00000000000003,-380.00000000000006,190.68542,1.9270842,0.0,False,True,376.69656190593486
1330.0,-380.00000000000006,-170.0,-380.00000000000006,181.72356,1.8403617,0.0,False,True,392.29351168521987
1350.0,-380.00000000000006,-150.0,-380.00000000000006,173.1492,1.7559133,0.0,False,True,407.6258142526112
1370.0,-380.00000000000006,-130.0,-380.00000000000006,164.9628,1.6735773,0.0,False,True,422.6723842220243
1390.0,-380.00000000000006,-110.0,-380.00000000000006,157.17325,1.5934334,0.0,False,True,437.4102952062827
1410.0,-380.00000000000006,-90.0,-380.00000000000006,149.79303,1.5156922,0.0,False,True,451.81465183764533
1430.0,-380.00000000000006,-70.0,-380.00000000000006,142.82893,1.4404014,0.0,False,True,465.8584682503316
1450.0,-380.00000000000006,-50.0,-380.00000000000006,136.28983,1.3676859,0.0,False,True,479.5125592870833
1470.0,-380.00000000000006,-30.0,-380.00000000000006,130.18176,1.2976125,0.0,False,True,492.7454525192682
1490.0,-380.00000000000006,-10.0,-380.00000000000006,124.51215,1.2303334,0.0,False,True,505.5233312481953
1510.0,-380.00000000000006,10.0,-380.00000000000006,119.291306,1.1661067,0.0,False,True,517.8100209047454
1530.0,-380.00000000000006,30.0,-380.00000000000006,114.52338,1.1049877,0.0,False,True,529.5670335320004
1550.0,-380.00000000000006,50.0,-380.00000000000006,110.2132,1.0470519,0.0,False,True,540.7536870699101
1570.0,-380.00000000000006,70.0,-380.00000000000006,106.36499,0.992364,0.0,False,True,551.3273175912288
1590.0,-380.00000000000006,90.0,-380.00000000000006,102.98274,0.9409954,0.0,False,True,561.2436029641482
1610.0,-380.00000000000006,110.0,-380.00000000000006,100.07115,0.89304996,0.0,False,True,570.4570150265727
1630.0,-380.00000000000006,130.0,-380.00000000000006,97.63278,0.8485792,0.0,False,True,578.9214135818801
1650.0,-380.00000000000006,150.0,-380.00000000000006,95.670906,0.8076798,0.0,False,True,586.5907887578193
1670.0,-380.00000000000006,170.0,-380.00000000000006,94.18968,0.7704939,0.0,False,True,583.706834070027
1690.0,-380.00000000000006,190.00000000000003,-380.00000000000006,93.19263,0.7371574,0.0,False,True,575.1470842750399
1710.0,-380.00000000000006,210.00000000000003,-380.00000000000006,92.68092,0.707735,0.0,False,True,565.8341330781517
1730.0,-380.00000000000006,229.99999999999997,-380.00000000000006,92.655594,0.68229437,0.0,False,True,555.8153537097437
1750.0,-380.00000000000006,250.0,-380.00000000000006,93.117004,0.6609248,0.0,False,True,545.1373833782336
1770.0,-380.00000000000006,270.0,-380.00000000000006,94.066536,0.64374113,0.0,False,True,533.8455191677333
1790.0,-380.00000000000006,290.0,-380.00000000000006,95.50224,0.63075054,0.0,False,True,521.9832638913151
1810.0,-380.00000000000006,310.0,-380.00000000000006,97.4268,0.6221026,0.0,False,True,509.59200659043086
1830.0,-380.00000000000006,330.0,-380.00000000000006,99.84045,0.617863,0.0,False,True,496.7108187135351
1850.0,-380.00000000000006,350.0,-380.00000000000006,102.740005,0.61799705,0.0,False,True,483.37634587642026
1870.0,-380.00000000000006,370.0,-380.00000000000006,106.12687,0.6225976,0.0,False,True,469.6227757529552
1890.0,-380.00000000000006,390.0,-380.00000000000006,110.00011,0.6316773,0.0,False,True,455.4818643975206
1910.0,-380.00000000000006,410.0,-380.00000000000006,114.35753,0.6452021,0.0,False,True,440.9830056250525
1930.0,-380.00000000000006,430.0,-380.00000000000006,119.19823,0.6631629,0.0,False,True,426.153330583857
1950.0,-380.00000000000006,450.0,-380.00000000000006,124.52084,0.6855436,0.0,False,True,411.01782709491107
1970.0,-380.00000000000006,470.00000000000006,-380.00000000000006,130.32271,0.7122892,0.0,False,True,395.59947054953693
1990.0,-380.00000000000006,490.0,-380.00000000000006,136.59949,0.74332565,0.0,False,True,379.91936008290014
2010.0,-380.00000000000006,510.00000000000006,-380.00000000000006,143.34517,0.77855664,0.0,False,True,363.99685535368604
2030.0,-380.00000000000006,530.0,-380.00000000000006,150.55441,0.81791836,0.0,False,True,347.8497105727851
2050.0,-380.00000000000006,550.0,-380.00000000000006,158.22064,0.86134434,0.0,False,True,331.49420346566916
2070.0,-380.00000000000006,570.0,-380.00000000000006,166.33517,0.908755,0.0,False,True,314.94525766184194
2090.0,-380.00000000000006,590.0,-380.00000000000006,174.88843,0.9600772,0.0,False,True,298.21655761908994
2110.0,-380.00000000000006,610.0,-380.00000000000006,183.87251,1.0153098,0.0,False,True,281.3206556467619
2130.0,-380.00000000000006,630.0,-380.00000000000006,193.28131,1.0745351,0.0,False,True,264.2690709233436
2150.0,-380.00000000000006,650.0,-380.00000000000006,203.1087,1.1378473,0.0,False,True,247.0723806367573
2170.0,-380.00000000000006,670.0,-380.00000000000006,213.34776,1.2052851,0.0,False,True,229.74030353393144
2190.0,-380.00000000000006,690.0,-380.00000000000006,223.99228,1.2769052,0.0,False,True,212.28177626768075
2210.0,-380.00000000000006,710.0,-380.00000000000006,235.03403,1.3527331,0.0,False,True,194.70502298847038
2230.0,-380.00000000000006,730.0,-380.00000000000006,246.46317,1.4327058,0.0,False,True,177.01761865760452
2250.0,-380.00000000000006,750.0,-380.00000000000006,258.27213,1.5168449,0.0,False,True,159.2265465656042
2270.0,-380.00000000000006,770.0,-380.00000000000006,270.4547,1.6052082,0.0,False,True,141.33825053167766
2290.0,-380.00000000000006,789.9999999999999,-380.00000000000006,283.00037,1.6977444,0.0,False,True,123.35868224227536
2310.0,-380.00000000000006,810.0,-380.00000000000006,295.9007,1.7944129,0.0,False,True,105.29334416245662
2330.0,-380.00000000000006,830.0,-380.00000000000006,309.13675,1.894955,0.0,False,True,87.14732842588447
2350.0,-380.00000000000006,850.0,-380.00000000000006,322.69125,1.9991447,0.0,False,True,68.925352079652
2370.0,-380.00000000000006,869.9999999999999,-380.00000000000006,336.55374,2.1069026,0.0,False,True,50.63178903019927
2390.0,-380.00000000000006,890.0000000000001,-380.00000000000006,350.71188,2.218193,0.0,False,True,32.270699007206694
2410.0,-380.00000000000006,910.0,-380.00000000000006,365.15472,2.3330314,0.0,False,True,13.845853834198952
2430.0,-380.00000000000006,930.0,-380.00000000000006,379.87286,2.4514782,0.0,False,False,-4.639238731993789
2450.0,-380.00000000000006,950.0,-380.00000000000006,395.00177,2.5652142,9.20147e-05,False,False,-23.181313355555787
2470.0,-380.00000000000006,969.9999999999999,-380.00000000000006,410.9768,2.6520371,0.0005762315,False,False,-41.77732745534451
2490.0,-380.00000000000006,990.0,-380.00000000000006,428.28653,2.6974103,0.0018214623,False,False,-60.42444332446434
2510.0,-380.00000000000006,1010.0,-380.00000000000006,447.28223,2.7018614,0.0041290256,False,False,-79.12001186151684
2530.0,-380.00000000000006,1030.0,-380.00000000000006,468.10974,2.6802068,0.007685379,False,False,-97.86155775671457
2550.0,-380.00000000000006,1050.0,-380.00000000000006,491.39554,2.6353993,0.013096049,False,False,-116.64676599182422
2570.0,-380.00000000000006,1070.0,-380.00000000000006,517.43604,2.5934134,0.020792838,False,False,-135.4734695271398
2590.0,-380.00000000000006,1090.0,-380.00000000000006,546.1022,2.581674,0.030870346,False,False,-154.33963806151974
2610.0,-380.00000000000006,1110.0,-380.00000000000006,577.6642,2.618341,0.043817103,False,False,-173.2433677630571
2630.0,-380.00000000000006,1130.0,-380.00000000000006,612.1289,2.7261934,0.059989452,False,False,-192.18287187830367
2650.0,-380.00000000000006,1150.0,-380.00000000000006,649.2248,2.9121883,0.07949799,False,False,-211.15647213727118
2670.0,-380.00000000000006,1170.0,-380.00000000000006,688.8719,3.1656554,0.10265854,False,False,-230.1625908797586
2690.0,-380.00000000000006,1190.0,-380.00000000000006,731.0631,3.4434857,0.1296834,False,False,-249.19974383602883
2710.0,-380.00000000000006,1210.0,-380.00000000000006,776.32104,3.6637952,0.16110815,False,False,-268.266533501535
2730.0,-380.00000000000006,1230.0,-380.00000000000006,825.23615,3.7222967,0.19735938,False,False,-287.3616430513998
2750.0,-380.00000000000006,1250.0,-380.00000000000006,874.2339,3.714418,0.23490627,False,False,-306.48383074571586
2770.0,-380.00000000000006,1270.0,-380.00000000000006,921.99426,3.697228,0.27253783,False,False,-325.63192478153616
2790.0,-380.00000000000006,1290.0,-380.00000000000006,968.4866,3.6705112,0.31024954,False,False,-344.8048185517481
2810.0,-380.00000000000006,1310.0,-380.00000000000006,1013.6929,3.6343868,0.34803766,False,False,-364.00146627487175
2830.0,-380.00000000000006,1330.0,-380.00000000000006,1057.5978,3.5891027,0.3858985,False,False,-383.22087896329856
2850.0,-380.00000000000006,1350.0,-380.00000000000006,1100.1877,3.5349936,0.42382866,False,False,-402.46212070059136
2870.0,-380.00000000000006,1370.0,-380.00000000000006,1141.4507,3.472498,0.46182507,False,False,-421.7243052012581
2890.0,-380.00000000000006,1390.0,-380.00000000000006,1181.3802,3.4022968,0.4998843,False,False,-441.0065926289165
2910.0,-380.00000000000006,1410.0,-380.00000000000006,1219.9768,3.3253815,0.53800374,False,False,-460.30818665102333
2930.0,-380.00000000000006,1430.0,-380.00000000000006,1257.2473,3.243075,0.5761806,False,False,-479.6283317103659
2950.0,-380.00000000000006,1450.0,-380.00000000000006,1293.1942,3.1568427,0.6144124,False,False,-498.966310495336
2970.0,-380.00000000000006,1470.0,-380.00000000000006,1327.7715,3.066369,0.6526561,False,False,-518.3214415926558
2990.0,-380.00000000000006,1490.0,-380.00000000000006,1360.641,2.9608376,0.69064957,False,False,-537.6930773076922
3010.0,-380.00000000000006,1510.0,-380.00000000000006,1391.3846,2.8291247,0.7280126,False,False,-557.0806016388491
3030.0,-380.00000000000006,1530.0,-380.00000000000006,1419.705,2.6663315,0.76440275,False,False,-576.4834283937148
3050.0,-380.00000000000006,1550.0000000000002,-380.00000000000006,1445.5709,2.4762344,0.7995834,False,False,-595.9009994357423
3070.0,-380.00000000000006,1570.0,-380.00000000000006,1468.7871,2.2582335,0.83313394,False,False,-615.3327830512201
3090.0,-380.00000000000006,1590.0,-380.00000000000006,1489.2517,2.012689,0.8643842,False,False,-634.7782724271816
3110.0,-380.00000000000006,1609.9999999999998,-380.00000000000006,1507.4026,1.7522488,0.8933297,False,False,-654.2369842317029
3130.0,-380.00000000000006,1630.0,-380.00000000000006,1523.092,1.4769151,0.91941786,False,False,-673.7084572887835
3150.0,-380.00000000000006,1650.0000000000002,-380.00000000000006,1536.5386,1.1928468,0.9423371,False,False,-693.1922513406446
3170.0,-380.00000000000006,1670.0,-380.00000000000006,1547.8871,0.9059374,0.96182716,False,False,-712.6879458909027
3190.0,-380.00000000000006,1690.0,-380.00000000000006,1557.2808,0.6247714,0.97776484,False,False,-732.1951391226105
3210.0,-380.00000000000006,1709.9999999999998,-380.00000000000006,1564.5421,0.3607351,0.98967946,False,False,-751.7134468856486
3230.0,-380.00000000000006,1730.0,-380.00000000000006,1569.3184,0.13659497,0.99743265,False,False,-771.2425017484195
3250.0,-380.00000000000006,1750.0,-380.00000000000006,1570.9501,0.0022609185,0.99998856,False,False,-790.7819521091899
1250.0,-360.0,-250.0,-360.0,222.2807,2.2455206,0.0,False,True,339.77449673559016
1270.0,-360.0,-229.99999999999997,-360.0,211.65686,2.1472938,0.0,False,True,356.3403732089892
1290.0,-360.0,-210.00000000000003,-360.0,201.41348,2.051206,0.0,False,True,372.70603768189875
1310.0,-360.0,-190.00000000000003,-360.0,191.56549,1.9575408,0.0,False,True,388.85540568475665
1330.0,-360.0,-170.0,-360.0,182.12445,1.8664573,0.0,False,True,404.7708717134692
1350.0,-360.0,-150.0,-360.0,173.09094,1.7777929,0.0,False,True,420.433165924116
1370.0,-360.0,-130.0,-360.0,164.46443,1.6913358,0.0,False,True,435.82120284368773
1390.0,-360.0,-110.0,-360.0,156.25218,1.6070867,0.0,False,True,450.91192404064776
1410.0,-360.0,-90.0,-360.0,148.46774,1.5252779,0.0,False,True,465.6801377819243
1430.0,-360.0,-70.0,-360.0,141.12036,1.4460133,0.0,False,True,480.09836010958446
1450.0,-360.0,-50.0,-360.0,134.21945,1.3694175,0.0,False,True,494.13666355354104
1470.0,-360.0,-30.0,-360.0,127.77188,1.2955763,0.0,False,True,507.7625418959429
1490.0,-360.0,-10.0,-360.0,121.785126,1.2246257,0.0,False,True,520.9408020288689
1510.0,-360.0,10.0,-360.0,116.27062,1.1568506,0.0,False,True,533.6334969567997
1530.0,-360.0,30.0,-360.0,111.23289,1.0923067,0.0,False,True,545.7999172603077
1550.0,-360.0,50.0,-360.0,106.67723,1.0310714,0.0,False,True,557.3966616023515
1570.0,-360.0,70.0,-360.0,102.60861,0.97322273,0.0,False,True,568.3778096984083
1590.0,-360.0,90.0,-360.0,99.031654,0.9188426,0.0,False,True,578.69522295523
1610.0,-360.0,110.0,-360.0,95.951294,0.8680416,0.0,False,True,588.2989978628382
1630.0,-360.0,130.0,-360.0,93.37048,0.8208812,0.0,False,True,597.1380941802224
1650.0,-360.0,150.0,-360.0,91.2937,0.7774992,0.0,False,True,605.1611529234448
1670.0,-360.0,170.0,-360.0,89.72511,0.7380421,0.0,False,True,601.8794152521124
1690.0,-360.0,190.00000000000003,-360.0,88.667786,0.7026353,0.0,False,True,592.9373512590475
1710.0,-360.0,210.00000000000003,-360.0,88.12349,0.67137426,0.0,False,True,583.2266803165058
1730.0,-360.0,229.99999999999997,-360.0,88.09258,0.64430964,0.0,False,True,572.7998127341234
1750.0,-360.0,250.0,-360.0,88.57666,0.6215808,0.0,False,True,561.7078599837774
1770.0,-360.0,270.0,-360.0,89.576614,0.60330814,0.0,False,True,550.0
1790.0,-360.0,290.0,-360.0,91.092545,0.5895806,0.0,False,True,537.7230267469512
1810.0,-360.0,310.0,-360.0,93.125565,0.580513,0.0,False,True,524.9210591912118
1830.0,-360.0,330.0,-360.0,95.67652,0.5761963,0.0,False,True,511.6353821170088
1850.0,-360.0,350.0,-360.0,98.74169,0.57657933,0.0,False,True,497.9043915746723
1870.0,-360.0,370.0,-360.0,102.320526,0.5816976,0.0,False,True,483.76362003438766
1890.0,-360.0,390.0,-360.0,106.41304,0.59158933,0.0,False,True,469.2458196113759
1910.0,-360.0,410.0,-360.0,111.01664,0.6062023,0.0,False,True,454.38108537185036
1930.0,-360.0,430.0,-360.0,116.13031,0.6255152,0.0,False,True,439.1970042876019
1950.0,-360.0,450.0,-360.0,121.75284,0.6495055,0.0,False,True,423.7188186310436
1970.0,-360.0,470.00000000000006,-360.0,127.88176,0.67812705,0.0,False,True,407.96959537537253
1990.0,-360.0,490.0,-360.0,134.51222,0.7112867,0.0,False,True,391.9703954575895
2010.0,-360.0,510.00000000000006,-360.0,141.63834,0.7488835,0.0,False,True,375.7404385994556
2030.0,-360.0,530.0,-360.0,149.25423,0.7908511,0.0,False,True,359.2972608143461
2050.0,-360.0,550.0,-360.0,157.35173,0.8371033,0.0,False,True,342.65686281820814
2070.0,-360.0,570.0,-360.0,165.92131,0.88754153,0.0,False,True,325.833848372673
