trial,policy,station_x_m,station_y_m,target_x_m,target_y_m,q_x_m,q_y_m,receive_radius_m,move_m,decision_time_ms,safe_certified,conditional_worst_diameter_m,conditional_worst_area_m2,conservative_worst_diameter_m,detected,near,area_m2,diameter_m,mec_radius_m,repository_mec_radius_m,legacy_area_m2,contains_truth
23,fixed_750_375,-610.0769954561893,-1362.5743060768439,361.5258600151637,-1527.1528425437393,189.9833462000896,-1111.519631336782,1122.6504094130491,838.525491562421,0.0,1,135.05651607429803,2344.632088284008,135.05651607429803,1,0,615.4669247176498,51.83380883891485,25.916904419457513,25.916904419457513,615.4669247176498,1
23,perpendicular_500,-610.0769954561893,-1362.5743060768439,361.5258600151637,-1527.1528425437393,-530.623397542548,-868.9275439294786,1122.6504094130491,500.0,0.0,0,249.4673095558888,5972.624414122198,1497.5499714324262,1,0,2789.2492279037833,151.97283709644205,75.98641854822107,75.98641854822097,2789.2492279037833,1
24,mechanistic_minimax,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,1094.5201579254172,1327.3677577057074,1442.2145871482642,999.9999999945439,590.1784170000042,1,111.6452110257172,2166.4860532460734,111.6452110257172,1,0,459.2101244898513,41.28092351775578,20.64046175887796,20.64046175887796,459.2101244898513,1
24,repository_neural,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,559.2140071371399,696.9891453942685,1442.2145871482642,1005.3346269799464,0.053999999998666226,0,133.75424075219414,1921.8445496761706,1501.2159578642113,1,0,691.0471724094823,75.79639750028677,37.8981987501434,37.8981987501434,691.0471724094823,1
24,neural_safe_projection,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,560.4296337847705,703.4480387838669,1442.2145871482642,1000.0000001,0.053999999998666226,1,136.28242071410298,1957.1978580218274,136.28242071410298,1,0,690.0838968520984,76.07323396055268,38.03661698027636,38.03661698027636,690.0838968520984,1
24,analytic_far_range,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,1028.1868695773294,1159.0469439871135,1442.2145871482642,1000.0000000000003,0.0,1,117.8911682125329,1921.5887547477614,117.8911682125329,1,0,517.9251491005998,51.90596259860776,25.952981299303932,25.952981299303932,517.9251491005998,1
24,fixed_750_375,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,908.0748461429912,1284.031658050818,1442.2145871482642,838.5254915624212,0.0,1,153.20855326346873,2752.7136593479663,153.20855326346873,1,0,331.2168040468823,35.52236747367078,17.76118373683539,17.76118373683539,331.2168040468823,1
24,perpendicular_500,134.80681109221806,1608.3487034997372,440.9107229493916,1240.506055856983,513.9807113451811,1934.2737767404378,1442.2145871482642,500.00000000000006,0.0,0,249.6833366438091,5979.952599706827,1501.2159578642113,1,0,574.7000436736271,53.18030628262218,26.59015314131121,26.590153141310996,574.7000436736271,1
25,mechanistic_minimax,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-1119.8197971371253,895.0070111446277,1183.4494418553088,999.9999999945439,644.4771249999945,1,111.71787273361376,2168.4327192039927,111.71787273361376,1,0,462.52851564378943,40.583624338333465,20.291812169166732,20.291812169166732,462.52851564378943,1
25,repository_neural,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-393.1599619084516,503.6484242812024,1183.4494418553088,1001.1755678407342,0.034124999999107786,0,135.00414148699204,1946.169177368516,1501.8089947055876,1,0,655.9430392516078,70.32656036787546,35.16328018393777,35.16328018393777,655.9430392516078,1
25,neural_safe_projection,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-394.613865532199,503.6173505150916,1183.4494418553088,1000.0000001,0.034124999999107786,1,135.56303887883496,1953.6023997684242,135.56303887883496,1,0,655.4528200931381,70.3647099325444,35.1823549662722,35.1823549662722,655.4528200931381,1
25,analytic_far_range,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-941.2335312607929,866.0424273515198,1183.4494418553088,1000.0000000000001,0.0,1,117.98202643479752,1923.7040589674143,117.98202643479752,1,0,512.6254334409023,50.80647969801367,25.403239849006876,25.403239849006876,512.6254334409023,1
25,fixed_750_375,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-1037.7709616298066,722.0681190155366,1183.4494418553088,838.5254915624212,0.0,1,153.3153292959282,2775.053777100169,153.3153292959282,1,0,328.16489462403115,34.65746469466616,17.328732347333084,17.328732347333084,328.16489462403115,1
25,perpendicular_500,-1189.966480463139,-102.52967630473513,-887.0920038668935,301.0970295284526,-1589.1664996117286,198.53401249178137,1183.4494418553088,499.99999999999994,0.0,0,249.41909970839845,5971.039480357664,1501.8089947055876,1,0,665.3862283250783,58.50233270818552,29.25116635409276,29.251166354092792,665.3862283250783,1
26,mechanistic_minimax,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-536.9446243926429,931.1304630877552,1173.761900496236,999.9999999945439,535.2411669999952,1,111.64545990464858,2166.4927201878745,111.64545990464858,1,0,464.16693859807856,40.22908780578843,20.114543902894273,20.114543902894273,464.16693859807856,1
26,repository_neural,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,290.00886704980667,913.2185944083913,1173.761900496236,1009.8974518946495,0.031083000003206962,0,132.62476152182427,1895.2245397424558,1500.6482737005074,1,0,617.8274404586919,64.63362161553063,32.316810807765364,32.316810807765364,617.8274404586919,1
26,neural_safe_projection,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,279.38728397871284,907.3826417737359,1173.761900496236,1000.0000001,0.031083000003206962,1,137.32677816589938,1959.7163751537446,137.32677816589938,1,0,610.4372893787877,64.73404393905578,32.36702196952793,32.36702196952793,610.4372893787877,1
26,analytic_far_range,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-364.1570389604159,984.7630259060736,1173.761900496236,1000.0,0.0,1,117.89147945199683,1921.5959984746296,117.89147945199683,1,0,510.6963801083766,50.43635581287507,25.218177906437564,25.218177906437564,510.6963801083766,1
26,fixed_750_375,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-386.4408719944811,812.8575061913571,1173.761900496236,838.5254915624212,0.0,1,153.20891900449675,2752.723127629375,153.20891900449675,1,0,325.87379098492966,34.026438044476016,17.01321902223806,17.01321902223806,325.87379098492966,1
26,perpendicular_500,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-646.8449763064081,98.49436152507243,1173.761900496236,500.0,0.0,0,249.85427894430475,5964.983275600418,1500.6482737005074,1,0,711.0524421389273,61.10214532441813,30.55107266220907,30.551072662208956,711.05244213892,1
27,mechanistic_minimax,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1232.2296239840668,235.97278078195473,1054.4275930742162,874.9999999982678,595.8012920000044,1,46.546207376219265,699.4152237675153,46.546207376219265,1,0,643.1666351878084,43.077459797408416,21.53872989870423,21.53872989870423,643.1666351878084,1
27,repository_neural,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1505.8718540978603,919.9011011966304,1054.4275930742162,694.9407597202518,0.03033300000510053,1,90.6587111712622,536.2616790365428,90.6587111712622,1,0,333.30637288000435,48.531239027726386,24.265619513863243,24.265619513863243,333.30637288000435,1
27,neural_safe_projection,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1505.8718540978603,919.9011011966304,1054.4275930742162,694.9407597202518,0.03033300000510053,1,90.6587111712622,536.2616790365428,90.6587111712622,1,0,333.30637288000435,48.531239027726386,24.265619513863243,24.265619513863243,333.30637288000435,1
27,analytic_far_range,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1532.7459199428554,308.1741743073503,1054.4275930742162,999.9999999999999,0.0,1,87.10355766240167,533.351252341643,87.10355766240167,1,0,412.4175651441328,35.59401450747079,17.797007253735394,17.797007253735394,412.4175651441328,1
27,fixed_750_375,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1375.381465302189,380.8687775370438,1054.4275930742162,838.5254915624212,0.0,1,63.23884775249203,465.6747059551999,63.23884775249203,1,0,414.54283403465524,36.77273901413195,18.3863695070661,18.3863695070661,414.54283403465524,1
27,perpendicular_500,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-632.074780339631,540.9318029050921,1054.4275930742162,500.00000000000006,0.0,0,120.84416771382047,2019.3575010928325,936.6513168675451,1,0,1979.7783230077475,105.33551703743886,52.66775851871943,52.66775851871943,1979.7783230077475,1
28,mechanistic_minimax,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-635.8226591223131,1048.0445772465769,1154.9312046948392,999.9999999945438,558.421832999997,1,111.67490759503876,2167.281573578017,111.67490759503876,1,0,566.3145954541978,35.753813182500636,17.876906591250318,17.876906591250318,566.3145954541978,1
28,repository_neural,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,183.9260274587141,941.6826012960115,1154.9312046948392,1010.3757410489995,0.031083000003206962,0,132.54732827179907,1891.2122627382632,1500.2783493545621,1,0,335.7397809213144,38.445530149182886,19.222765074591464,19.222765074591464,335.7397809213144,1
28,neural_safe_projection,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,172.22218790950288,936.7788615022865,1154.9312046948392,1000.0000001,0.031083000003206962,1,137.48602676250496,1958.8424972046632,137.48602676250496,1,0,320.23134482401656,37.85303888574605,18.926519442873026,18.926519442873026,320.23134482401656,1
28,analytic_far_range,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-458.2501115259404,1082.6854752443767,1154.9312046948392,999.9999999999999,0.0,1,117.92830128100718,1922.4531663010712,117.92830128100718,1,0,413.06300322449533,35.4725151999514,17.7362575999757,17.7362575999757,413.06300322449533,1
28,fixed_750_375,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-498.98543895696025,914.1959799570902,1154.9312046948392,838.5254915624212,0.0,1,153.2521930850388,2753.8433538419486,153.2521930850388,1,0,419.5138202650123,37.20924438745085,18.604622193725447,18.604622193725447,419.5138202650123,1
28,perpendicular_500,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-835.0825558375202,232.1668544612833,1154.9312046948392,499.99999999999994,0.0,0,249.64432523336114,6031.54511561837,1500.2783493545621,1,0,2010.9689276308636,122.03999755916365,61.01999877958183,61.019998779581826,2010.9689276308927,1
29,mechanistic_minimax,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-1090.066390945855,-29.91705989043089,1111.3985829655785,999.9999999945439,522.7160840000024,1,111.66728145637822,2167.077272265218,111.66728145637822,1,0,471.39088904322125,38.702374212817226,19.351187106408617,19.351187106408617,471.39088904322125,1
29,repository_neural,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-903.141126059794,771.7292937650826,1111.3985829655785,1006.100251580192,0.031833000001313394,0,134.29025345608116,1917.2208453756757,1500.3355896815629,1,0,561.1125711184577,59.07207797893376,29.536038989466924,29.536038989466924,561.1125711184577,1
29,neural_safe_projection,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-900.9474990358773,764.5814818110878,1111.3985829655785,1000.0000001,0.031833000001313394,1,137.22658558770286,1957.8102268488146,137.22658558770286,1,0,555.3060176862637,59.05476195800832,29.52738097900418,29.52738097900418,555.3060176862637,1
29,analytic_far_range,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-1107.4753170352526,150.16328541791745,1111.3985829655785,1000.0000000000001,0.0,1,117.9187653766433,1922.2311693360098,117.9187653766433,1,0,489.69668907666346,47.003242928575155,23.501621464287634,23.501621464287634,489.69668907666346,1
29,fixed_750_375,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-943.6824900578471,93.41835829815932,1111.3985829655785,838.525491562421,0.0,1,153.24098638498637,2753.5532349143177,153.24098638498637,1,0,319.3625694967923,32.08702676077989,16.043513380390003,16.043513380390003,319.3625694967923,1
29,perpendicular_500,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-297.12432062951996,-306.69104367271484,1111.3985829655785,500.0,0.0,0,249.67953900900017,6026.512078164145,1500.3355896815629,1,0,809.8097868181649,66.5617351740138,33.28086758700693,33.2808675870068,809.8097868182231,1
30,mechanistic_minimax,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,219.7202427425076,856.4134994238868,1456.8302102445705,999.9999999945439,535.5343330000011,1,111.65628109757945,2166.7825887892395,111.65628109757945,1,0,916.2680959035642,57.751559471290314,28.87577973564527,28.87577973564527,916.2680959035642,1
30,repository_neural,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,819.3465255079195,1416.5150425082365,1456.8302102445705,1001.5413529985002,0.029708999996103103,0,135.93148240542837,1945.3660525078885,1500.4487985784262,1,0,468.0083641586825,51.11543759854403,25.55771879927207,25.55771879927207,468.0083641586825,1
30,neural_safe_projection,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,818.7976460594598,1414.70037718209,1456.8302102445705,1000.0000000999999,0.029708999996103103,1,136.67896085558635,1955.6463574026711,136.67896085558635,1,0,468.3039036653936,51.305407652319325,25.652703826159673,25.652703826159673,468.3039036653936,1
30,analytic_far_range,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,304.7647533486153,1016.098917323355,1456.8302102445705,1000.0000000000001,0.0,1,117.90501033172292,1921.9109659495298,117.90501033172292,1,0,644.0089023688342,52.5726127322267,26.28630636611346,26.28630636611346,644.0089023688342,1
30,fixed_750_375,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,409.88424792244984,878.2657979956023,1456.8302102445705,838.5254915624212,0.0,1,153.22482109862793,2753.1347641905304,153.22482109862793,1,0,980.7947101537138,73.77932768938555,36.88966384469289,36.88966384469289,980.7947101537138,1
30,perpendicular_500,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,727.475890143819,187.42533248193973,1456.8302102445705,499.99999999999994,0.0,0,249.7455495758994,6027.753486910136,1500.4487985784262,1,0,3919.595451365458,190.94543391720492,95.47271695860256,95.47271695860282,3919.595451365225,1
31,mechanistic_minimax,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1917.4562341519747,-66.37025934652615,1351.7928856480203,999.9999999945438,521.1484169999992,1,111.6415689301878,2166.3884934582748,111.6415689301878,1,0,1250.0413128943183,74.11001978240523,37.055009891202616,37.055009891202616,1250.0413128943183,1
31,repository_neural,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1091.0851718340068,-137.2522484339289,1351.7928856480203,1012.4305735859755,0.029707999999573076,0,131.6743041048682,1881.9622504375875,1500.9909757046605,1,0,695.564054323826,67.31863692291554,33.65931846145777,33.65931846145777,695.564054323826,1
31,neural_safe_projection,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1103.5599050014753,-128.55919389145373,1351.7928856480203,1000.0000001,0.029707999999573076,1,137.54085637998335,1962.312757319305,137.54085637998335,1,0,713.1985547943041,69.9500719012187,34.97503595060944,34.97503595060944,713.1985547943041,1
31,analytic_far_range,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1751.2498945539896,-137.83671407459678,1351.7928856480203,1000.0,0.0,1,117.88661409171442,1921.4827488274314,117.88661409171442,1,0,962.7012385863345,71.83941373048137,35.919706865240684,35.919706865240684,962.7012385863345,1
31,fixed_750_375,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1755.3733298946297,35.45804696585856,1351.7928856480203,838.525491562421,0.0,1,153.20320099512873,2752.5751168057323,153.20320099512873,1,0,1559.0324156766292,102.91438222706805,51.45719111353402,51.45719111353402,1559.0324156766292,1
31,perpendicular_500,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1939.384603751406,773.2011262919924,1351.7928856480203,499.99999999999994,0.0,0,249.7599813877004,5982.597561074421,1500.9909757046605,1,0,5683.573226227425,245.03693638504876,122.51846819252441,122.51846819252458,5683.573226227425,1
32,mechanistic_minimax,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-557.9330162376947,-447.96010779346454,1137.860377789378,999.9999999945439,626.6553749999986,1,111.68008498352056,2167.420278562873,111.68008498352056,1,0,694.8414282986196,45.00781130503825,22.503905652519137,22.503905652519137,694.8414282986196,1
32,repository_neural,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-241.6651567003621,-1212.6984294867286,1137.860377789378,1009.1585144560374,0.035125000003688456,0,132.96033965628783,1905.301348371664,1501.8089947055882,1,0,332.32959336042404,36.923233742702145,18.461616871351133,18.461616871351133,332.32959336042404,1
32,neural_safe_projection,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-250.561773766511,-1205.8445172667937,1137.860377789378,1000.0000001,0.035125000003688456,1,137.30999915211285,1965.4669484933838,137.30999915211285,1,0,323.85801800712943,37.231394624635215,18.615697312317664,18.615697312317664,323.85801800712943,1
32,analytic_far_range,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-439.1846841268115,-584.4549248922962,1137.860377789378,1000.0,0.0,1,117.9347752307881,1922.6038855101797,117.9347752307881,1,0,472.80067769566085,39.36312223267522,19.68156111633761,19.68156111633761,472.80067769566085,1
32,fixed_750_375,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-605.4821009843796,-633.3757391698323,1137.860377789378,838.525491562421,0.0,1,153.2598012967423,2754.0403215039405,153.2598012967423,1,0,607.5257605201332,51.300882638311585,25.650441319155817,25.650441319155817,607.5257605201332,1
32,perpendicular_500,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-1364.1990268412053,-683.1113040944215,1137.860377789378,500.00000000000006,0.0,0,249.49944037604612,5973.695883713532,1501.8089947055882,1,0,2580.815326417447,144.25842423915793,72.129212119579,72.129212119579,2580.815326417447,1
33,mechanistic_minimax,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,1330.0118341761577,-50.6361338038771,1247.5423158458552,999.9999999945439,553.5005829999945,1,111.66208268943566,2166.9380034218775,111.66208268943566,1,0,432.3129474064335,45.46717893281554,22.73358946640777,22.73358946640777,432.3129474064335,1
33,repository_neural,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,1032.2152807661682,2.4384683426297897,1247.5423158458552,1005.0791992461899,0.04254200000275432,0,133.74885345692041,1919.163245130214,1501.673148379987,1,0,716.0199990873225,84.77177296547114,42.38588648273557,42.38588648273557,716.0199990873225,1
33,neural_safe_projection,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,1028.5357493281615,-2.6167836631589125,1247.5423158458552,1000.0000001,0.04254200000275432,1,136.16090042638044,1951.5933243656764,136.16090042638044,1,0,716.7815551867243,85.1669964454797,42.58349822273985,42.58349822273985,716.7815551867243,1
33,analytic_far_range,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,411.0509358571471,-212.3428947840606,1247.5423158458552,1000.0000000000002,0.0,1,118.26979808961471,1930.409029935312,118.26979808961471,1,0,533.588667212287,57.580245064804714,28.790122532402435,28.790122532402435,533.588667212287,1
33,fixed_750_375,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,465.62287191335827,-376.8724687765613,1247.5423158458552,838.5254915624212,0.0,1,153.65344527051417,2764.237600894994,153.65344527051417,1,0,341.1919166983571,39.41073904027527,19.705369520137648,19.705369520137648,341.1919166983571,1
33,perpendicular_500,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,541.2423672011408,-1133.4481040784267,1247.5423158458552,500.00000000000006,0.0,0,249.3158183197317,5968.420652759669,1501.673148379987,1,0,416.45178138953634,43.29738116815618,21.64869058407814,21.648690584078032,416.4517813893035,1
34,mechanistic_minimax,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,-300.0699056495297,-333.618485370148,1488.5060423258637,999.9999999945438,622.8213330000045,1,111.67732750393604,2167.346403414849,111.67732750393604,1,0,701.8675122415007,45.45495887633579,22.727479438167894,22.727479438167894,701.8675122415007,1
34,repository_neural,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,-265.7720930485651,-633.0569912040228,1488.5060423258637,1004.961084603621,0.036500000000216914,0,133.56801413197007,1919.451085723238,1501.8089947055878,1,0,328.1460435143672,36.367935347514404,18.183967673757202,18.183967673757202,328.1460435143672,1
34,neural_safe_projection,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,-260.01046037278184,-635.1034632129273,1488.5060423258637,1000.0000001,0.036500000000216914,1,135.9145076341322,1951.0374521373305,135.9145076341322,1,0,323.09132405524724,36.49097592714683,18.24548796357347,18.24548796357347,323.09132405524724,1
34,analytic_far_range,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,118.19030151955099,-1167.7027786432334,1488.5060423258637,1000.0000000000001,0.0,1,118.26755071937863,1948.120405320311,118.26755071937863,1,0,472.8363860613317,39.366530981463264,19.68326549073167,19.68326549073167,472.8363860613317,1
34,fixed_750_375,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,260.18203281354096,-1068.2722744344528,1488.5060423258637,838.525491562421,0.0,1,153.6508052114042,2797.81160502485,153.6508052114042,1,0,626.8890730712446,52.594472750326204,26.297236375163102,26.297236375163102,626.8890730712446,1
34,perpendicular_500,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,963.3599267922467,-779.0217784631029,1488.5060423258637,500.00000000000006,0.0,0,249.3088171649113,5967.997177846497,1501.8089947055878,1,0,2927.828636216698,156.99757554565318,78.49878777282659,78.4987877728265,2927.82863621664,1
35,mechanistic_minimax,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-1054.4009119564614,743.9502396875239,1024.2293702656495,1000.0000000027006,543.0784590000002,1,52.25203723161782,906.8902195198461,52.25203723161782,1,0,707.1604062379338,41.38686433371334,20.693432166856795,20.693432166856795,707.1604062379338,1
35,repository_neural,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-752.4619544097585,1542.80994891187,1024.2293702656495,800.371199024432,0.02895899999799667,1,105.85020832185431,590.4925144868903,105.85020832185431,1,0,264.86448655230924,38.93561578836278,19.467807894181448,19.467807894181448,264.86448655230924,1
35,neural_safe_projection,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-752.4619544097585,1542.80994891187,1024.2293702656495,800.371199024432,0.02895899999799667,1,105.85020832185431,590.4925144868903,105.85020832185431,1,0,264.86448655230924,38.93561578836278,19.467807894181448,19.467807894181448,264.86448655230924,1
35,analytic_far_range,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-1108.250636112209,1058.7984911031485,1024.2293702656495,1000.0000000000001,0.0,1,87.10355765681652,533.387454941636,87.10355765681652,1,0,414.8995135240257,35.275472634211454,17.63773631710575,17.63773631710575,414.8995135240257,1
35,fixed_750_375,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-944.2766116854411,1002.5793107785764,1024.2293702656495,838.525491562421,0.0,1,63.23884774909504,651.3447184055112,63.23884774909504,1,0,430.62386422324926,38.164802503245866,19.082401251622947,19.082401251622947,430.62386422324926,1
35,perpendicular_500,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-296.43820025046534,604.5461555397109,1024.2293702656495,500.0,0.0,0,145.72503750915237,2659.3845502911136,1041.0320992800987,1,0,1953.8182339519262,119.70520849011268,59.852604245056405,59.852604245056405,1953.8182339519262,1
36,mechanistic_minimax,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,147.1457208258813,-1711.8332126703071,1166.737004890752,999.9999999945438,533.300374999996,1,111.64131969279337,2166.381817245856,111.64131969279337,1,0,831.4487715284922,53.13606283800635,26.568031419003177,26.568031419003177,831.4487715284922,1
36,repository_neural,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,-79.35616995489067,-915.0153210038925,1166.737004890752,1009.7157587045299,0.03795800000006011,0,132.43417135461942,1896.2813272024505,1500.8888513316583,1,0,369.79841729672626,41.31372900405784,20.656864502029027,20.656864502029027,369.79841729672626,1
36,neural_safe_projection,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,-70.8229032602647,-923.3313192095502,1166.737004890752,1000.0000001,0.03795800000006011,1,137.02681674742158,1959.314761266578,137.02681674742158,1,0,363.6769500753726,41.84301507823333,20.921507539116664,20.921507539116664,363.6769500753726,1
36,analytic_far_range,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,44.91398874395918,-1562.5660882607772,1166.737004890752,1000.0000000000002,0.0,1,117.88630245408329,1921.4754946986213,117.88630245408329,1,0,563.6366275888868,46.881327690881236,23.4406638454407,23.4406638454407,563.6366275888868,1
36,fixed_750_375,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,215.7402846625546,-1533.1305052733542,1166.737004890752,838.525491562421,0.0,1,153.20283468913811,2752.5656368071213,153.20283468913811,1,0,856.5788016808801,66.76539124719318,33.38269562359659,33.38269562359659,856.5788016808801,1
36,perpendicular_500,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,975.1349908620681,-1571.139454169036,1166.737004890752,500.0000000000001,0.0,0,249.8002236265941,5983.992006915389,1500.8888513316583,1,0,4201.830842101714,200.06746759176593,100.03373379588297,100.03373379588365,4201.830842101714,1
37,mechanistic_minimax,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-847.305923706002,-420.01955594130976,1129.5116185695358,999.9999999945439,611.8390409999961,1,111.7594614376332,2169.8095753611997,111.7594614376332,1,0,511.4711568062776,35.345720210133955,17.672860105066988,17.672860105066988,511.4711568062776,1
37,repository_neural,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-683.1665458509979,-676.0859827861375,1129.5116185695358,1011.937839528941,0.032791999998948995,0,131.9160705775654,1884.6662899693474,1501.808994705593,1,0,416.1786461620359,45.59914195616863,22.79957097808434,22.79957097808434,416.1786461620359,1
37,neural_safe_projection,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-668.7376003621098,-673.8824749646974,1129.5116185695358,1000.0000001,0.032791999998948995,1,137.56809060074164,1962.159922662191,137.56809060074164,1,0,398.77299436414614,45.04805193220123,22.52402596610064,22.52402596610064,398.77299436414614,1
37,analytic_far_range,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-92.3808070233512,-968.4047101784306,1129.5116185695358,1000.0000000000001,0.0,1,118.08439200302875,1944.7223409088328,118.08439200302875,1,0,421.3648577790009,38.08339172173185,19.041695860865925,19.041695860865925,421.3648577790009,1
37,fixed_750_375,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-12.00393141688167,-814.8220458220031,1129.5116185695358,838.5254915624212,0.0,1,153.4356156442361,2808.9524247832596,153.4356156442361,1,0,345.0770338246948,29.59261936477827,14.796309682389166,14.796309682389166,345.0770338246948,1
37,perpendicular_500,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,479.4484539609781,-234.65004295870426,1129.5116185695358,500.0,0.0,0,249.33844982530113,5968.522993104532,1501.808994705593,1,0,1540.3626636904664,102.09152052271554,51.04576026135779,51.04576026135779,1540.3626636904082,1
38,mechanistic_minimax,739.076478376892,-915.2256587931731,-200.40000517095856,-588.1200839408208,118.2585204133461,-131.27090049454478,1252.0641887501606,999.9999999945439,519.3475000000021,1,111.66477077292117,2167.010013501509,111.66477077292117,1,0,726.9135214109847,47.01805885586261,23.509029427931306,23.509029427931306,726.9135214109847,1
