trial,policy,scenario,station_x_m,station_y_m,target_x_m,target_y_m,q_x_m,q_y_m,receive_radius_m,move_m,decision_time_ms,safe_certified,safe_margin_m,conditional_worst_mec_radius_m,conditional_worst_diameter_m,conditional_worst_area_m2,conservative_worst_mec_radius_m,detected,near,area_m2,diameter_m,mec_radius_m,contains_truth
26,analytic_far_range,global_random,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-364.1570389604159,984.7630259060736,1173.761900496236,1000.0,0.0,1,-4.433786671143025e-12,58.94573972599849,117.8914794519968,1921.5959984746296,58.94573972599849,1,0,510.69638010836206,50.43635581287491,25.21817790643751,1
26,fixed_750_375,global_random,-155.32249281347458,6.812039232610011,-65.81463535861262,535.1492219080793,-386.4408719944811,812.8575061913571,1173.761900496236,838.5254915624212,0.0,1,161.47450843757622,76.60445950570721,153.20891900449672,2752.723127629375,76.60445950570721,1,0,325.87379098492966,34.026438044475825,17.013219022237966,1
27,minimax_mec,global_random,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1232.2296239848285,235.97278078301656,1054.4275930742162,874.9999999976957,3410.296792000011,1,125.00000000225157,23.273103688094533,46.54620737618901,699.415223766584,23.273103688094533,1,0,643.1666351868771,43.07745979737731,21.53872989868874,1
27,analytic_far_range,global_random,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1532.7459199428554,308.1741743073503,1054.4275930742162,999.9999999999999,0.0,1,-5.5933924159035087e-11,43.551778831200835,87.10355766240163,533.351252341643,43.551778831200835,1,0,412.4175651441328,35.594014507470675,17.797007253735394,1
27,fixed_750_375,global_random,-816.2569248986416,1005.7725687869624,-1598.5768687870202,690.1111448647293,-1375.381465302189,380.8687775370438,1054.4275930742162,838.5254915624212,0.0,1,161.474508437523,31.61942387624606,63.23884775249197,465.67470595473424,31.61942387624606,1,0,414.5428340351209,36.77273901413195,18.38636950706604,1
28,minimax_mec,global_random,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,407.1220837846902,733.7310759752967,1154.9312046948392,999.9999999945439,3543.310875000003,1,5.467654773383401e-09,55.83309125481801,111.66618250963579,2168.754199556948,55.83309125481801,1,0,569.0328071258846,35.98301101651328,17.991505508256687,1
28,analytic_far_range,global_random,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-458.2501115259404,1082.6854752443767,1154.9312046948392,999.9999999999999,0.0,1,1.9895196601282805e-11,58.96819484812724,117.93638968741583,1940.1344498818798,58.96819484812724,1,0,413.06300322449533,35.472515199951275,17.736257599975684,1
28,fixed_750_375,global_random,-356.3504617990984,87.89079221398026,-109.93355048072743,906.0783575552649,-498.98543895696025,914.1959799570902,1154.9312046948392,838.5254915624212,0.0,1,161.47450843759862,76.6308492980194,153.2616985960388,2803.6095209060295,76.6308492980194,1,0,419.5138202649832,37.20924438745071,18.604622193725355,1
29,minimax_mec,global_random,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-1090.066390945855,-29.917059890431005,1111.3985829655785,999.9999999945439,2818.837834000007,1,5.416040949057788e-09,55.83364072818922,111.66728145637822,2167.077272265218,55.83364072818922,1,0,471.39088904327946,38.70237421281734,19.351187106408723,1
29,analytic_far_range,global_random,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-1107.4753170352526,150.16328541791745,1111.3985829655785,1000.0000000000001,0.0,1,-3.183231456205249e-11,58.95938268832165,117.9187653766433,1922.2311693360098,58.95938268832165,1,0,489.69668907660525,47.00324292857505,23.501621464287524,1
29,fixed_750_375,global_random,-107.49207820823158,155.95310968305137,-654.5635560345794,377.2985796855992,-943.6824900578471,93.41835829815932,1111.3985829655785,838.525491562421,0.0,1,161.47450843754393,76.62049319572728,153.2409863849863,2753.5532349133864,76.62049319572728,1,0,319.3625694968505,32.087026760780006,16.043513380390003,1
30,minimax_mec,global_random,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,219.7202427425076,856.4134994238867,1456.8302102445705,999.9999999945439,2826.5463749999926,1,5.40285327588208e-09,55.82814054878985,111.65628109757947,2166.7825887894724,55.82814054878985,1,0,916.2680959033314,57.751559471289866,28.875779735645043,1
30,analytic_far_range,global_random,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,304.7647533486153,1016.098917323355,1456.8302102445705,1000.0000000000001,0.0,1,-5.6843418860808015e-11,58.95250516669335,117.90501033172242,1921.9109659497626,58.95250516669335,1,0,644.0089023690671,52.57261273222647,26.286306366113237,1
30,fixed_750_375,global_random,1141.2543929395601,468.1161777621427,511.21335260696316,1383.6444099834328,409.88424792244984,878.2657979956023,1456.8302102445705,838.5254915624212,0.0,1,161.47450843752324,76.61241055172762,153.2248210986274,2753.1347641907632,76.61241055172762,1,0,980.7947101537138,73.77932768938533,36.88966384469267,1
31,minimax_mec,global_random,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,831.6003225868944,19.90634905885031,1351.7928856480203,999.9999999945436,2931.9665000000014,1,5.461743057821877e-09,55.82154082325964,111.64308164651919,2166.429014822934,55.82154082325964,1,0,1182.2236456840765,70.9624180789866,35.4812090394933,1
31,analytic_far_range,global_random,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1751.2498945539896,-137.83671407459678,1351.7928856480203,1000.0,0.0,1,8.981260180007666e-12,59.027291185186805,118.05458237037351,1925.3938312672544,59.027291185186805,1,0,962.7012385865673,71.83941373048121,35.919706865240684,1
31,fixed_750_375,global_random,1440.9554416093974,812.8037818395086,1362.5728627513172,-406.92413623600225,1755.3733298946297,35.45804696585856,1351.7928856480203,838.525491562421,0.0,1,161.47450843758793,76.70029437456651,153.40058874913294,2757.685976441251,76.70029437456651,1,0,1559.0324156763963,102.91438222706799,51.45719111353402,1
32,minimax_mec,global_random,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-308.95812548542403,-1508.4025709255582,1137.860377789378,999.9999999945439,3740.0392499999953,1,5.459696694742888e-09,55.83360935013542,111.66721870027077,2169.5619624573737,55.83360935013542,1,0,724.4053815926891,46.86356691274202,23.431783456371026,1
32,analytic_far_range,global_random,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-439.1846841268115,-584.4549248922962,1137.860377789378,1000.0,0.0,1,2.3305801732931286e-11,58.967387615394124,117.93477523078822,1939.5920984887052,58.967387615394124,1,0,472.80067769566085,39.36312223267546,19.681561116337768,1
32,fixed_750_375,global_random,-1249.914668419112,-1169.8751949286232,-281.74884221625496,-959.0096331342795,-605.4821009843796,-633.3757391698323,1137.860377789378,838.525491562421,0.0,1,161.47450843760305,76.6299006483713,153.25980129674258,2803.365434872685,76.6299006483713,1,0,607.5257605200168,51.30088263831183,25.650441319155924,1
33,minimax_mec,global_random,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,278.69143866982085,-335.68374356611787,1247.5423158458552,999.9999999945438,3021.1314579999994,1,5.509264155989513e-09,55.8350565013771,111.67011300275419,2167.1531275126617,55.8350565013771,1,0,441.7921808823012,44.245800279357596,22.122900139678844,1
33,analytic_far_range,global_random,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,411.0509358571471,-212.3428947840606,1247.5423158458552,1000.0000000000002,0.0,1,5.2864379540551454e-11,58.96115299878612,117.92230599757222,1922.313594358624,58.96115299878612,1,0,533.5886672125198,57.58024506480493,28.790122532402492,1
33,fixed_750_375,global_random,1023.8190500685364,-1002.605660075339,921.970122900722,-616.5424040587919,465.62287191335827,-376.8724687765613,1247.5423158458552,838.5254915624212,0.0,1,161.47450843763215,76.62257369200272,153.24514738400538,2753.660953038605,76.62257369200272,1,0,341.1919166983571,39.41073904027533,19.70536952013771,1
34,minimax_mec,global_random,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,274.2871951659493,-1259.1673142179861,1488.5060423258637,999.9999999945439,4143.015665999997,1,5.448441697808448e-09,55.83478262677752,111.66956525355491,2171.253138642758,55.83478262677752,1,0,699.4074273339356,45.29885414719877,22.649427073599384,1
34,analytic_far_range,global_random,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,118.19030151955099,-1167.7027786432334,1488.5060423258637,1000.0000000000001,0.0,1,-7.503331289626658e-12,58.96081054443555,117.92162108887099,1933.5601549292915,58.96081054443555,1,0,472.8363860613317,39.366530981463264,19.68326549073167,1
34,fixed_750_375,global_random,699.7187516779974,-354.1767116630072,-135.62592413573725,-875.3779708506987,260.18203281354096,-1068.2722744344528,1488.5060423258637,838.525491562421,0.0,1,161.47450843757144,76.62217123150198,153.2443424584336,2799.583359577926,76.62217123150198,1,0,626.8890730712446,52.59447275032632,26.29723637516316,1
35,minimax_mec,global_random,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-1054.4009119552502,743.9502396918156,1024.2293702656495,1000.0000000001647,4619.005625,1,-1.8849277694243938e-10,26.126018615724515,52.252037231448924,908.4792490815744,26.126018615724515,1,0,707.1604062337428,41.38686433361599,20.693432166808016,1
35,analytic_far_range,global_random,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-1108.250636112209,1058.7984911031485,1024.2293702656495,1000.0000000000001,0.0,1,-1.5234036254696548e-11,43.55177882840834,87.10355765681665,533.4526218809187,43.55177882840834,1,0,414.89951352449134,35.275472634211596,17.637736317105844,1
35,fixed_750_375,global_random,-108.2911170074148,1067.79627703687,-911.3486112682878,1401.26614427906,-944.2766116854411,1002.5793107785764,1024.2293702656495,838.525491562421,0.0,1,161.4745084375619,31.61942387454785,63.23884774909568,654.1484076771885,31.61942387454785,1,0,430.62386422324926,38.16480250324609,19.082401251623168,1
36,minimax_mec,global_random,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,22.004507209461394,-629.7674149974598,1166.737004890752,999.9999999945438,3641.5210410000045,1,5.422748472483363e-09,55.8208401004673,111.64168020093447,2166.391475106124,55.8208401004673,1,0,778.3988702858333,50.10267086270308,25.05133543135154,1
36,analytic_far_range,global_random,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,44.91398874395918,-1562.5660882607772,1166.737004890752,1000.0000000000002,0.0,1,-2.7398527890909463e-11,59.03244920654892,118.06489841309774,1931.0955079498235,59.03244920654892,1,0,563.6366275888868,46.88132769088134,23.440663845440678,1
36,fixed_750_375,global_random,917.6927192052656,-1074.450028645494,-124.29798680385792,-1211.3634413277089,215.7402846625546,-1533.1305052733542,1166.737004890752,838.525491562421,0.0,1,161.47450843755337,76.70635521069048,153.41271042138092,2767.6608175020665,76.70635521069048,1,0,856.5788016808801,66.76539124719325,33.38269562359666,1
37,minimax_mec,global_random,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-847.3059237060019,-420.0195559413098,1129.5116185695358,999.9999999945438,2955.1452919999974,1,5.438778316602111e-09,55.82143925281901,111.6428785056378,2166.4235724089667,55.82143925281901,1,0,511.4711568063358,35.34572021013401,17.672860105067024,1
37,analytic_far_range,global_random,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-92.3808070233512,-968.4047101784306,1129.5116185695358,1000.0000000000001,0.0,1,-4.3087311496492475e-11,59.02842948090475,118.0568589618095,1925.4468595962971,59.02842948090475,1,0,421.3648577791173,38.083391721732056,19.041695860866035,1
37,fixed_750_375,global_random,49.99068071150211,21.408585084956265,-335.532156553867,-625.9279938526095,-12.00393141688167,-814.8220458220031,1129.5116185695358,838.5254915624212,0.0,1,161.4745084375353,76.70163191156638,153.40326381560513,2757.7552629555576,76.70163191156638,1,0,345.0770338248112,29.592619364778226,14.796309682389117,1
38,minimax_mec,global_random,739.076478376892,-915.2256587931731,-200.40000517095856,-588.1200839408208,-229.61124224693833,-1163.5079576017988,1252.0641887501606,999.9999999945439,3110.582958000009,1,5.4551492212340236e-09,55.83663178494533,111.67326356989066,2167.237530207727,55.83663178494533,1,0,703.0934624146903,45.532570810455326,22.766285405227716,1
38,analytic_far_range,global_random,739.076478376892,-915.2256587931731,-200.40000517095856,-588.1200839408208,-258.492736522128,-984.9082354228653,1252.0641887501606,1000.0000000000001,0.0,1,-6.139089236967266e-12,58.96312276863917,117.9262455372782,1922.4053075604606,58.96312276863917,1,0,477.45774394925684,39.80283795701612,19.90141897850812,1
38,fixed_750_375,global_random,739.076478376892,-915.2256587931731,-200.40000517095856,-588.1200839408208,-91.40838928115204,-1031.0698843333398,1252.0641887501606,838.5254915624212,0.0,1,161.47450843757474,76.62488857274859,153.24977713070533,2753.780810770113,76.62488857274859,1,0,624.2263731121202,52.41775386540126,26.208876932700637,1
39,minimax_mec,global_random,-603.1561742332392,1490.4404164596674,-1336.5096240586022,1191.7104425844323,-941.220869791505,765.3802385368562,1251.339813122779,799.9999999952261,4037.5163340000026,1,200.0000000047279,20.103572407760094,40.207144815519975,567.2657185602002,20.103572407760094,1,0,422.47201653337106,30.926818992765693,15.5702695601504,1
39,analytic_far_range,global_random,-603.1561742332392,1490.4404164596674,-1336.5096240586022,1191.7104425844323,-1314.9097550048707,788.0111742873612,1251.339813122779,999.9999999999999,0.0,1,-5.0590642786119133e-11,43.551778830805254,87.1035576616105,533.7392667788081,43.551778830805254,1,0,350.44902224326506,36.85378746378114,18.426893731890676,1
39,fixed_750_375,global_random,-603.1561742332392,1490.4404164596674,-1336.5096240586022,1191.7104425844323,-1158.0406557149518,861.7686322902402,1251.339813122779,838.525491562421,0.0,1,161.47450843752858,31.619423876005275,63.23884775201036,354.9768024957739,31.619423876005275,1,0,275.3254037271254,26.41355666681959,13.24953391179301,1
40,minimax_mec,global_random,1649.4955661031443,271.57979891292956,486.26556911253215,740.0890019365306,666.5719194872089,87.5659273914614,1351.5905430800756,999.9999999945437,3169.943165999996,1,5.505171429831535e-09,55.837456120871515,111.67491224174293,2167.2816980634234,55.837456120871515,1,0,1365.586789612309,79.31540774415662,39.65770387207832,1
40,analytic_far_range,global_random,1649.4955661031443,271.57979891292956,486.26556911253215,740.0890019365306,649.5031748924147,267.67883484652924,1351.5905430800756,1000.0000000000001,0.0,1,4.433786671143025e-11,58.96415354187041,117.92830707570309,1922.4533017234644,58.96415354187041,1,0,1072.5994875339093,77.79346998543471,38.89673499271738,1
40,fixed_750_375,global_random,1649.4955661031443,271.57979891292956,486.26556911253215,740.0890019365306,813.1885252287686,210.6246237106103,1351.5905430800756,838.5254915624212,0.0,1,161.47450843762522,76.62609994462667,153.25219987549158,2753.843531663413,76.62609994462667,1,0,1732.5005494620418,110.86966561679947,55.434832808399776,1
41,minimax_mec,global_random,-553.2618097394654,-882.3805649768246,-106.60606099923794,-660.1195885793828,438.50331859940206,-1010.4505856689348,1173.6085934225741,999.9999999945439,3113.0770830000074,1,5.418655746325385e-09,55.823857074623476,111.6477141492469,2166.5531025396194,55.823857074623476,1,0,459.5206005896325,41.21725113376309,20.60862556688155,1
41,analytic_far_range,global_random,-553.2618097394654,-882.3805649768246,-106.60606099923794,-660.1195885793828,112.46639363974805,-136.18624764019103,1173.6085934225741,1000.0,0.0,1,-4.661160346586257e-12,59.0108241544803,118.02164830517421,1924.626758823637,59.0108241544803,1,0,518.237453126756,51.975382904197474,25.987691452098776,1
41,fixed_750_375,global_random,-553.2618097394654,-882.3805649768246,-106.60606099923794,-660.1195885793828,-39.40423483589075,-219.7529223944939,1173.6085934225741,838.5254915624212,0.0,1,161.47450843757724,76.68094461619904,153.36188922924768,2756.6837052142946,76.68094461619904,1,0,330.1627456950955,35.21840256840814,17.60920128420407,1
42,minimax_mec,global_random,903.067336169,233.04034282043514,1103.8369892825244,-351.3308960793255,710.140689891247,-748.1728394927187,1411.082599465397,999.9999999945439,4035.461790999989,1,5.490505827765446e-09,50.358285950152435,100.71657190030473,1839.7994756237604,50.358285950152435,1,0,470.66954723361414,38.87127484052941,19.435637420264708,1
42,analytic_far_range,global_random,903.067336169,233.04034282043514,1103.8369892825244,-351.3308960793255,1578.6091013603145,-504.28138036572125,1411.082599465397,1000.0000000000001,0.0,1,2.580691216280684e-11,55.56972945866538,111.13945889420457,1776.6791327786632,55.56972945866538,1,0,465.0724952770397,43.67473131455495,21.837365657277473,1
42,fixed_750_375,global_random,903.067336169,233.04034282043514,1103.8369892825244,-351.3308960793255,1510.721796849397,-344.7840737761775,1411.082599465397,838.525491562421,0.0,1,161.47450843760316,72.62113088863238,145.24226177726464,2577.9105322044343,72.62113088863238,1,0,317.3252263549948,30.801609605246373,15.400804802623187,1
43,minimax_mec,global_random,-842.1839381338457,494.7610878065034,-520.4984711003673,1095.7095923384402,25.269677421818415,992.2791526528902,1200.7364315344741,999.9999999945437,3468.0490420000183,1,5.4942574934102595e-09,52.068292123976356,104.13658424795271,1953.3488960693358,52.068292123976356,1,0,481.76288743899204,36.78172982879539,18.39086491439774,1
43,analytic_far_range,global_random,-842.1839381338457,494.7610878065034,-520.4984711003673,1095.7095923384402,-745.5702753128463,1490.0830458463681,1200.7364315344741,1000.0000000000001,0.0,1,1.0231815394945443e-12,57.85617953733736,115.71235903542846,1876.0480247426312,57.85617953733736,1,0,441.8528525994625,40.777621663944615,20.38881083197241,1
43,fixed_750_375,global_random,-842.1839381338457,494.7610878065034,-520.4984711003673,1095.7095923384402,-818.7853139301174,1332.9600524833709,1200.7364315344741,838.525491562421,0.0,1,161.4745084375768,75.32236878638027,150.6447375301945,2715.030622703838,75.32236878638027,1,0,323.02937133796513,29.65882545669255,14.829412728346288,1
44,minimax_mec,global_random,869.0489148964316,671.051680898978,24.059387577479946,1643.4777422144573,-83.29896859943472,976.0656294161427,1481.4116218627107,999.9999999945438,3907.5275830000182,1,5.4928932513576e-09,52.002979942920874,104.00595988584152,1956.3263005108747,52.002979942920874,1,0,1479.096896479692,85.26968510074984,42.63484255037503,1
44,analytic_far_range,global_random,869.0489148964316,671.051680898978,24.059387577479946,1643.4777422144573,-20.8525041745379,1127.2045766866456,1481.4116218627107,1000.0,0.0,1,3.808509063674137e-11,54.2143515169789,108.42870303395758,1732.103443389933,54.2143515169789,1,0,1231.5524876069976,85.99904552423457,42.99952276211729,1
44,fixed_750_375,global_random,869.0489148964316,671.051680898978,24.059387577479946,1643.4777422144573,98.29563764738987,1001.3006560826441,1481.4116218627107,838.525491562421,0.0,1,161.47450843761658,71.0125315251742,142.0250630503484,2525.549244938011,71.0125315251742,1,0,1999.4592154397833,122.60603682922951,61.303018414614755,1
45,minimax_mec,global_random,358.7866018853539,578.170400065726,680.0286154345598,-196.47806609923813,167.24545969614832,-403.31418505924796,1207.2140545423315,999.9999999945438,3171.90120799998,1,5.472770681080874e-09,55.82501807240678,111.65003614481355,2166.615301916143,55.82501807240678,1,0,554.0094738732441,34.90046674592576,17.45681019666551,1
45,analytic_far_range,global_random,358.7866018853539,578.170400065726,680.0286154345598,-196.47806609923813,1060.6553612943273,-134.13588557669948,1207.2140545423315,1000.0000000000001,0.0,1,5.070432962384075e-11,59.0054312493987,118.01086247987443,1924.3755681922194,59.0054312493987,1,0,412.03243462438695,35.711037460234905,17.855518730117453,1
45,fixed_750_375,global_random,358.7866018853539,578.170400065726,680.0286154345598,-196.47806609923813,987.0214074856927,22.791224157676197,1207.2140545423315,838.5254915624212,0.0,1,161.47450843763056,76.67460748578058,153.34921497156105,2756.3554824860767,76.67460748578058,1,0,409.53318492753897,36.32662249328711,18.163311246643598,1
46,minimax_mec,global_random,172.08020719356483,-556.4608082838432,-1167.7508209720502,-160.7032645244638,-790.6746778909292,-826.8365306315244,1487.730814975341,999.9999999945437,3823.3559999999898,1,5.41058398084715e-09,55.82463208407369,111.64926414971643,2166.59462363075,55.82463208407369,1,0,1980.7984412816586,104.6042074320735,52.30210371603675,1
46,analytic_far_range,global_random,172.08020719356483,-556.4608082838432,-1167.7508209720502,-160.7032645244638,-823.634020509329,-648.9441946298768,1487.730814975341,1000.0,0.0,1,-3.9108272176235914e-11,58.94811814645826,117.89623629291653,1921.7067246341612,58.94811814645826,1,0,1770.1261684925412,111.29286302969638,55.64643151484826,1
46,fixed_750_375,global_random,172.08020719356483,-556.4608082838432,-1167.7508209720502,-160.7032645244638,-655.5374609994694,-691.2717696138652,1487.730814975341,838.5254915624212,0.0,1,161.4745084375371,76.60725475482425,153.2145095096485,2774.250444369274,76.60725475482425,1,0,2775.047657260555,150.72200664831195,75.36100332415606,1
47,minimax_mec,global_random,1311.6459953270514,125.50716613986282,918.4558613368157,-30.763271094693387,330.72262253261954,319.9019620956275,1388.1260362064565,999.9999999945437,3155.901,1,5.4158135753823444e-09,55.822410568559015,111.64482113711803,2166.475608198223,55.822410568559015,1,0,445.3659077496195,43.72582460554485,21.862912302772482,1
47,analytic_far_range,global_random,1311.6459953270514,125.50716613986282,918.4558613368157,-30.763271094693387,597.3014684944108,-574.2870157338155,1388.1260362064565,1000.0,0.0,1,-6.082245818106458e-11,59.019627230554306,118.03925445185294,1925.036813833016,59.019627230554306,1,0,533.6075472824814,57.602882562426906,28.801441281213453,1
47,fixed_750_375,global_random,1311.6459953270514,125.50716613986282,918.4558613368157,-30.763271094693387,754.442065103997,-501.10976639865504,1388.1260362064565,838.525491562421,0.0,1,161.4745084375188,76.69128885118955,153.3825777023791,2757.2194968327094,76.69128885118955,1,0,340.51407979205396,38.98624965304436,19.49312482652218,1
48,minimax_mec,edge_outward_stress,1062.1427083833473,-1327.6535157465753,1118.7775801962853,-1405.913284031843,1187.0915461532595,-1331.2295386699052,1122.8962482479458,125.00000000000006,3170.968082999991,1,874.9999999999534,2.7576628565285364,5.515325700691318,12.295484218746424,2.7576628565285364,1,0,12.199987393338233,5.479338957102342,2.7396694785512845,1
48,analytic_far_range,edge_outward_stress,1062.1427083833473,-1327.6535157465753,1118.7775801962853,-1405.913284031843,1919.134789736697,-1842.9830923261209,1122.8962482479458,1000.0,0.0,1,-2.773958840407431e-11,43.55177877454517,87.1035575490902,166.15276203444228,43.55177877454517,1,0,61.03468185244128,22.537893578599284,11.276806831014778,1
48,fixed_750_375,edge_outward_stress,1062.1427083833473,-1327.6535157465753,1118.7775801962853,-1405.913284031843,1808.7800981642963,-1709.3046760763864,1122.8962482479458,838.525491562421,0.0,1,161.47450843754802,31.619423873410604,63.23884774682107,137.81357377255335,31.619423873410604,1,0,46.62845239741728,17.246979309050513,8.629504501314553,1
49,minimax_mec,edge_outward_stress,57.962096077858924,1572.2362988101938,136.21396245123447,1676.1354185148014,328.8117347760937,1619.8332862840073,1316.234306361592,274.99999999917577,3872.7659159999916,1,725.0000000008658,6.804810546481467,13.609621092962934,66.14472181524616,6.804810546481467,1,0,33.580234880093485,10.2407806617502,5.120390330875167,1
49,analytic_far_range,edge_outward_stress,57.962096077858924,1572.2362988101938,136.21396245123447,1676.1354185148014,289.93397597082327,2544.9587910652685,1316.234306361592,999.9999999999999,0.0,1,1.5688783605583012e-11,43.55177879169201,87.103557583384,454.5456426149467,43.55177879169201,1,0,364.7238292770926,77.72582923186467,38.86291461593234,1
49,fixed_750_375,edge_outward_stress,57.962096077858924,1572.2362988101938,136.21396245123447,1676.1354185148014,195.89689028129595,2399.33906905586,1316.234306361592,838.5254915624209,0.0,1,161.4745084375919,31.61942384616728,63.23884769233456,311.8148785872618,31.61942384616728,1,0,243.08568360825302,55.23021114443321,27.615105572216613,1
50,minimax_mec,edge_outward_stress,-1021.6529496053806,-1212.6352347688508,-1059.3590130187451,-1207.4441944430812,-1246.5285353706654,-977.9951467057143,1098.246093731785,324.9999999993175,4688.1615000000065,1,675.0000000006603,8.843495023266826,17.686990046533523,98.24857122637331,8.843495023266826,1,0,19.54838970163837,16.466072211069,8.233036105534524,1
50,analytic_far_range,edge_outward_stress,-1021.6529496053806,-1212.6352347688508,-1059.3590130187451,-1207.4441944430812,-1985.7365874074533,-1478.2340663218565,1098.246093731785,1000.0,0.0,1,3.183231456205249e-11,43.551778820062786,87.10355764012544,514.6479328293353,43.551778820062786,1,0,115.0086661260575,84.34777232239333,42.173886161196734,1
50,fixed_750_375,edge_outward_stress,-1021.6529496053806,-1212.6352347688508,-1059.3590130187451,-1207.4441944430812,-1812.8229832540565,-1490.4390825758119,1098.246093731785,838.5254915624212,0.0,1,161.4745084376134,31.61942386705439,63.238847734108695,338.7539073340595,31.61942386705439,1,0,81.97262371703982,62.65765593143501,31.32882796571752,1
51,minimax_mec,edge_outward_stress,-1613.799673673712,-619.9738110945076,-1651.888071853175,-603.177383417774,-1724.2652398202515,-678.4747401121268,1032.7334816131554,125.00000000000004,3058.2669160000078,1,874.9999999999858,2.771533505696806,5.543067006557046,11.949504633434117,2.771533505696806,1,0,5.631712466711178,4.6356020679355545,2.3178010339678905,1
51,analytic_far_range,edge_outward_stress,-1613.799673673712,-619.9738110945076,-1651.888071853175,-603.177383417774,-2613.468279125237,-594.231253439853,1032.7334816131554,1000.0000000000001,0.0,1,-1.1937117960769683e-11,43.55177878503612,87.10355757007198,162.1854162053205,43.55177878503612,1,0,116.69960172683932,84.96328437198883,42.481642185994545,1
51,fixed_750_375,edge_outward_stress,-1613.799673673712,-619.9738110945076,-1651.888071853175,-603.177383417774,-2451.5460584834295,-656.1123602940672,1032.7334816131554,838.5254915624213,0.0,1,161.47450843756633,31.619423841265974,63.238847682531905,134.36471666395664,31.619423841265974,1,0,84.50619411189109,62.56661941667118,31.283309708335693,1
52,minimax_mec,edge_outward_stress,-1545.2740527377957,210.0787095104956,-1666.4701616581622,168.22945711452974,-1676.6478846539512,-2.620411990402033,1072.8460405035014,249.99999999917577,4347.488791999978,1,750.0000000008228,6.771336113105798,13.542672225565177,58.469027888728306,6.771336113105798,1,0,28.702766494243406,9.4358729500952,4.7179364750476,1
52,analytic_far_range,edge_outward_stress,-1545.2740527377957,210.0787095104956,-1666.4701616581622,168.22945711452974,-2300.9186995578634,-444.90309766599023,1072.8460405035014,1000.0000000000001,0.0,1,3.410605131648481e-13,43.55177877768157,87.10355755536293,456.62812295753974,43.55177877768157,1,0,258.5170035889605,82.4378293400482,41.2189146700241,1
52,fixed_750_375,edge_outward_stress,-1545.2740527377957,210.0787095104956,-1666.4701616581622,168.22945711452974,-2139.6124511059397,-381.4336472709916,1072.8460405035014,838.5254915624212,0.0,1,161.47450843757872,31.619423835852096,63.23884767170399,312.86760971392505,31.619423835852096,1,0,193.42815924726892,57.99731506964154,28.998657534820772,1
53,minimax_mec,edge_outward_stress,-1537.515963291574,100.13596696162459,-1568.0021776593626,177.7629226228899,-1370.371935631818,544.7570123687864,1126.9796833510177,475.00000000135026,4107.049458000006,1,524.9999999986176,12.180801806540694,24.361603610672802,202.5944104436785,12.180801806540694,1,0,59.764798592426814,21.4383451542616,10.719172577130823,1
53,analytic_far_range,edge_outward_stress,-1537.515963291574,100.13596696162459,-1568.0021776593626,177.7629226228899,-2232.3925680239176,819.2649569179817,1126.9796833510177,1000.0,0.0,1,3.410605131648481e-13,43.55177882872905,87.1035576574581,533.3856894839555,43.55177882872905,1,0,127.21762490953552,86.96370966624926,43.48185483312464,1
53,fixed_750_375,edge_outward_stress,-1537.515963291574,100.13596696162459,-1568.0021776593626,177.7629226228899,-2160.295180132459,661.625990979019,1126.9796833510177,838.5254915624212,0.0,1,161.47450843758168,31.619423873436983,63.238847746873965,342.63209702214226,31.619423873436983,1,0,112.87288424267899,61.508832557166286,30.754416278583196,1
54,minimax_mec,edge_outward_stress,1209.385794759961,938.3677952006349,1419.2144497474844,1009.5357841381581,1463.9355343708512,834.3032476180181,1226.537550619743,274.99999999917577,3827.0534159999843,1,725.0000000008733,7.255744673061085,14.51148934612196,69.3565855640918,7.255744673061085,1,0,48.361190484371036,10.244273434088509,5.122136717044307,1
