x_m,y_m,worst_mec_radius_m
1575.0,-350.0,21.964767730830474
1600.0,-350.0,23.360377049018943
1625.0,-350.0,24.813057391209348
1650.0,-350.0,26.322602063854525
1675.0,-350.0,27.888805304861314
1700.0,-350.0,29.511462260225127
1725.0,-350.0,31.19036922899429
1750.0,-350.0,32.925323296319895
1775.0,-350.0,34.71612273404285
1800.0,-350.0,36.562566626315395
1825.0,-350.0,38.464455056115966
1850.0,-350.0,40.42158910217214
1875.0,-350.0,42.433770727188765
1900.0,-350.0,44.50080291623727
1925.0,-350.0,46.62248959277293
875.0,-325.0,77.7283576723109
900.0,-325.0,75.06480888109797
925.0,-325.0,72.44223963059945
950.0,-325.0,69.86125566433088
975.0,-325.0,67.32248946129702
1000.0,-325.0,64.82660288316085
1025.0,-325.0,62.37429005157182
1050.0,-325.0,59.966280766431275
1075.0,-325.0,57.603344214876216
1100.0,-325.0,55.28629331630247
1125.0,-325.0,53.015989317321996
1150.0,-325.0,50.79334753819499
1175.0,-325.0,48.619343088601376
1200.0,-325.0,46.49501801915239
1225.0,-325.0,44.42148878073649
1250.0,-325.0,42.3999548863428
1275.0,-325.0,40.431708130999475
1300.0,-325.0,38.518142871667266
1325.0,-325.0,36.660767079020914
1350.0,-325.0,34.86121373908185
1375.0,-325.0,33.12125256841174
1400.0,-325.0,31.44280134100989
1425.0,-325.0,29.82793561475399
1450.0,-325.0,28.278895946331872
1475.0,-325.0,26.798090186895664
1500.0,-325.0,25.388088340927272
1525.0,-325.0,24.051606247454117
1550.0,-325.0,22.791473578226334
1575.0,-325.0,22.724713932032174
1600.0,-325.0,24.223337782907826
1625.0,-325.0,25.783012584705762
1650.0,-325.0,27.40350067020908
1675.0,-325.0,29.084565659714677
1700.0,-325.0,30.825972428014005
1725.0,-325.0,32.627486934462176
1750.0,-325.0,34.48887651331637
1775.0,-325.0,36.40990957336781
1800.0,-325.0,38.39035574883699
1825.0,-325.0,40.42998595891349
1850.0,-325.0,42.52857210658124
1875.0,-325.0,44.68588742505566
1900.0,-325.0,46.90170630285297
1925.0,-325.0,49.17580414702821
875.0,-300.0,82.19634775415244
900.0,-300.0,79.35943531147248
925.0,-300.0,76.56482338058397
950.0,-300.0,73.81315775895945
975.0,-300.0,71.10511240739083
1000.0,-300.0,68.44139217831052
1025.0,-300.0,65.82273617600362
1050.0,-300.0,63.249921167514024
1075.0,-300.0,60.72376588293785
1100.0,-300.0,58.24513568515279
1125.0,-300.0,55.81494790813979
1150.0,-300.0,53.4341781036904
1175.0,-300.0,51.103866948998366
1200.0,-300.0,48.8251283222991
1225.0,-300.0,46.59915843231036
1250.0,-300.0,44.4272460704039
1275.0,-300.0,42.310784389280784
1300.0,-300.0,40.25128393507065
1325.0,-300.0,38.25038737803387
1350.0,-300.0,36.309885391024025
1375.0,-300.0,34.43173399207881
1400.0,-300.0,32.61807252016756
1425.0,-300.0,30.871241772031457
1450.0,-300.0,29.193800631685303
1475.0,-300.0,27.588539620860164
1500.0,-300.0,26.058487853509178
1525.0,-300.0,24.60690926372661
1550.0,-300.0,23.23728207084815
1575.0,-300.0,23.67758186213103
1600.0,-300.0,25.29553908019303
1625.0,-300.0,26.979121324735658
1650.0,-300.0,28.728052612006124
1675.0,-300.0,30.54205856549368
1700.0,-300.0,32.420866335696154
1725.0,-300.0,34.36420456392147
1750.0,-300.0,36.37180348044742
1775.0,-300.0,38.44339477298073
1800.0,-300.0,40.578711544043244
1825.0,-300.0,42.7774884632409
1850.0,-300.0,45.03946170414126
1875.0,-300.0,47.364368806344416
1900.0,-300.0,49.75194878653336
1925.0,-300.0,52.20194216416549
1950.0,-300.0,54.71409088345037
850.0,-275.0,90.47515397868986
875.0,-275.0,87.39914649873796
900.0,-275.0,84.3661136889726
925.0,-275.0,81.37671923684944
950.0,-275.0,78.43165366878434
975.0,-275.0,75.5316371592443
1000.0,-275.0,72.67742227746886
1025.0,-275.0,69.8697975181891
1050.0,-275.0,67.10959121495799
1075.0,-275.0,64.39767581218898
1100.0,-275.0,61.73497319392621
1125.0,-275.0,59.122460517331696
1150.0,-275.0,56.56117702418794
1175.0,-275.0,54.05223199097427
1200.0,-275.0,51.596813751225945
1225.0,-275.0,49.19620030984479
1250.0,-275.0,46.851771496064714
1275.0,-275.0,44.56502305212173
1300.0,-275.0,42.337582745713114
1325.0,-275.0,40.17122891800245
1350.0,-275.0,38.067911450569746
1375.0,-275.0,36.0297754455166
1400.0,-275.0,34.05918715797746
1425.0,-275.0,32.158762257456104
1450.0,-275.0,30.331394980832208
1475.0,-275.0,28.580286530161942
1500.0,-275.0,26.908969820664495
1525.0,-275.0,25.32132557728288
1550.0,-275.0,23.821582479434564
1575.0,-275.0,24.874133934673907
1600.0,-275.0,26.631952973923298
1625.0,-275.0,28.460708373859013
1650.0,-275.0,30.360075801184134
1675.0,-275.0,32.32973290435952
1700.0,-275.0,34.36935928306969
1725.0,-275.0,36.478636606714595
1750.0,-275.0,38.65724823490728
1775.0,-275.0,40.904879686248314
1800.0,-275.0,43.22121821603033
1825.0,-275.0,45.60595305432223
1850.0,-275.0,48.058775264585286
1875.0,-275.0,50.579377714334804
1900.0,-275.0,53.16745529182457
1925.0,-275.0,55.82270445247069
1950.0,-275.0,58.54482374629863
850.0,-250.0,96.81464772793655
875.0,-250.0,93.51379690460357
900.0,-250.0,90.25719464342907
925.0,-250.0,87.04555409386681
950.0,-250.0,83.87961643522802
975.0,-250.0,80.76015389570891
1000.0,-250.0,77.68797275496574
1025.0,-250.0,74.66391680310754
1050.0,-250.0,71.68887161044204
1075.0,-250.0,68.76376907069366
1100.0,-250.0,65.88959298009428
1125.0,-250.0,63.06738543120562
1150.0,-250.0,60.29825406936174
